0.000,23.193,0.004602,258.216,0.051233,374.772,0.074360,1017.912,0.201967,1982.652,0.393383,3730.560,0.740190
0.010,25.178,0.004996,316.735,0.062844,433.354,0.085983,1023.737,0.203122,1929.846,0.382906,3606.340,0.715544
0.020,27.149,0.005387,344.374,0.068328,454.234,0.090126,992.961,0.197016,1848.075,0.366682,3449.373,0.684399
0.030,28.669,0.005688,372.957,0.073999,472.146,0.093680,988.780,0.196187,1783.762,0.353921,3345.606,0.663811
0.040,30.459,0.006043,419.829,0.083299,506.447,0.100486,988.058,0.196043,1725.494,0.342360,3242.128,0.643279
0.050,32.393,0.006427,451.213,0.089526,537.352,0.106618,979.798,0.194404,1662.379,0.329837,3176.191,0.630197
0.060,33.660,0.006679,463.246,0.091914,544.193,0.107975,974.998,0.193452,1685.912,0.334506,3081.725,0.611453
0.070,35.284,0.007001,465.281,0.092318,541.931,0.107526,932.483,0.185016,1570.856,0.311678,2957.100,0.586726
0.080,36.870,0.007315,484.814,0.096193,558.967,0.110906,914.127,0.181374,1524.165,0.302414,2859.412,0.567344
0.090,38.039,0.007547,531.033,0.105364,602.010,0.119446,931.029,0.184728,1500.610,0.297740,2751.957,0.546023
0.100,38.713,0.007681,492.381,0.097695,554.067,0.109934,865.963,0.171818,1422.816,0.282305,2690.478,0.533825
0.110,40.152,0.007967,535.475,0.106245,599.546,0.118958,897.954,0.178165,1395.202,0.276826,2593.249,0.514534
0.120,41.468,0.008228,539.575,0.107059,599.195,0.118888,888.081,0.176207,1380.388,0.273887,2519.991,0.499998
0.130,42.009,0.008335,565.403,0.112183,620.265,0.123068,877.534,0.174114,1362.488,0.270335,2452.194,0.486546
0.140,43.439,0.008619,510.913,0.101372,570.504,0.113195,819.469,0.162593,1263.157,0.250626,2334.521,0.463199
0.150,43.473,0.008626,585.832,0.116237,637.863,0.126560,893.549,0.177291,1328.725,0.263636,2391.225,0.474449
0.160,43.711,0.008673,563.102,0.111727,608.131,0.120661,850.248,0.168700,1271.376,0.252257,2326.654,0.461638
0.170,44.225,0.008775,546.548,0.108442,595.248,0.118105,819.641,0.162627,1225.110,0.243077,2272.446,0.450882
0.180,45.062,0.008941,534.867,0.106124,577.426,0.114569,778.020,0.154369,1174.785,0.233092,2177.482,0.432040
0.190,45.534,0.009035,551.916,0.109507,595.430,0.118141,789.734,0.156693,1157.901,0.229742,2130.159,0.422651
0.200,45.375,0.009003,574.445,0.113977,622.606,0.123533,819.876,0.162674,1207.454,0.239574,2171.868,0.430926
0.210,45.759,0.009079,577.244,0.114533,617.800,0.122579,810.631,0.160840,1186.990,0.235514,2130.028,0.422625
0.220,46.490,0.009224,578.359,0.114754,613.105,0.121648,795.521,0.157842,1169.873,0.232118,2073.838,0.411476
0.230,46.211,0.009169,599.965,0.119041,635.091,0.126010,812.782,0.161266,1191.013,0.236312,2052.681,0.407278
0.240,46.069,0.009141,596.823,0.118417,637.471,0.126482,812.831,0.161276,1172.252,0.232590,2068.020,0.410321
0.250,46.779,0.009282,547.292,0.108590,587.744,0.116616,759.638,0.150722,1106.357,0.219515,1954.410,0.387780
0.260,46.528,0.009232,575.077,0.114103,610.613,0.121153,767.867,0.152355,1096.182,0.217496,1934.321,0.383794
0.270,45.254,0.008979,620.995,0.123213,656.543,0.130266,812.919,0.161294,1180.780,0.234282,2028.351,0.402451
0.280,46.533,0.009233,565.116,0.112126,601.888,0.119422,762.291,0.151248,1073.980,0.213091,1904.857,0.377948
0.290,45.545,0.009037,631.619,0.125321,668.582,0.132655,824.179,0.163528,1162.490,0.230653,1978.523,0.392564
0.300,44.852,0.008899,638.839,0.126754,678.745,0.134672,837.223,0.166116,1163.539,0.230861,1984.351,0.393720
0.310,45.457,0.009019,560.862,0.111282,596.944,0.118441,750.383,0.148886,1087.488,0.215771,1918.461,0.380647
0.320,45.186,0.008965,586.827,0.116434,622.651,0.123542,773.200,0.153413,1095.578,0.217377,1905.307,0.378037
0.330,44.222,0.008774,609.091,0.120851,647.415,0.128455,802.553,0.159237,1127.456,0.223702,1943.853,0.385685
0.340,44.999,0.008928,572.548,0.113601,611.170,0.121264,758.624,0.150521,1075.239,0.213341,1852.235,0.367507
0.350,43.493,0.008630,614.177,0.121861,649.533,0.128876,794.160,0.157571,1110.003,0.220239,1902.750,0.377530
0.360,43.628,0.008656,560.196,0.111150,595.741,0.118203,744.531,0.147724,1067.332,0.211772,1860.513,0.369149
0.370,42.846,0.008501,582.727,0.115620,616.288,0.122279,772.563,0.153286,1101.047,0.218462,1919.957,0.380944
0.380,42.447,0.008422,585.494,0.116169,617.872,0.122594,756.118,0.150023,1063.634,0.211038,1861.769,0.369399
0.390,41.810,0.008296,579.817,0.115043,614.469,0.121918,760.175,0.150828,1072.950,0.212887,1833.058,0.363702
0.400,41.333,0.008201,575.092,0.114106,611.125,0.121255,750.428,0.148895,1073.906,0.213077,1834.400,0.363968
0.410,40.273,0.007991,581.405,0.115358,608.619,0.120758,748.587,0.148529,1077.662,0.213822,1823.108,0.361728
0.420,40.588,0.008053,562.819,0.111670,594.519,0.117960,740.182,0.146862,1058.543,0.210028,1818.696,0.360852
0.430,39.986,0.007934,590.456,0.117154,620.772,0.123169,769.156,0.152610,1085.186,0.215315,-nan,-nan
0.440,38.363,0.007612,570.055,0.113106,602.234,0.119491,738.741,0.146576,1077.193,0.213729,-nan,-nan
0.450,38.034,0.007546,555.725,0.110263,587.386,0.116545,724.441,0.143738,1053.788,0.209085,1802.106,0.357561
0.460,36.671,0.007276,598.243,0.118699,632.615,0.125519,774.058,0.153583,1125.932,0.223399,1893.738,0.375742
0.470,36.573,0.007257,557.930,0.110700,589.016,0.116868,739.169,0.146661,1072.188,0.212736,1845.221,0.366115
0.480,35.399,0.007024,570.187,0.113132,606.524,0.120342,745.992,0.148014,1084.224,0.215124,1863.635,0.369769
0.490,35.227,0.006989,551.422,0.109409,581.483,0.115374,728.395,0.144523,1051.395,0.208610,1817.337,0.360583
0.500,33.554,0.006658,571.542,0.113401,599.852,0.119018,734.533,0.145741,1076.575,0.213606,1848.444,0.366755
0.510,33.761,0.006699,544.802,0.108096,580.347,0.115148,725.514,0.143951,1078.401,0.213968,1889.701,0.374941
0.520,32.325,0.006414,554.335,0.109987,583.004,0.115675,720.016,0.142860,1061.590,0.210633,1847.888,0.366644
0.530,31.986,0.006346,550.296,0.109186,579.064,0.114894,710.098,0.140892,1028.489,0.204065,1839.796,0.365039
0.540,31.464,0.006243,545.795,0.108293,575.085,0.114104,711.124,0.141096,1032.536,0.204868,1833.907,0.363871
0.550,30.398,0.006031,536.253,0.106399,564.930,0.112089,699.754,0.138840,1047.612,0.207860,1837.124,0.364509
0.560,29.091,0.005772,580.695,0.115217,611.094,0.121249,757.893,0.150376,1115.945,0.221418,1977.974,0.392455
0.570,29.067,0.005767,570.904,0.113275,594.031,0.117863,741.317,0.147087,1089.506,0.216172,1881.403,0.373294
0.580,27.136,0.005384,555.822,0.110282,585.361,0.116143,721.512,0.143157,1056.719,0.209666,1871.997,0.371428
0.590,27.227,0.005402,549.639,0.109055,574.027,0.113894,729.431,0.144728,1091.605,0.216588,1903.735,0.377725
0.600,26.880,0.005333,535.926,0.106335,562.120,0.111532,709.076,0.140690,1054.470,0.209220,1873.778,0.371781
0.610,25.134,0.004987,538.185,0.106783,564.567,0.112017,703.720,0.139627,1086.320,0.215540,1933.960,0.383722
0.620,24.563,0.004874,552.892,0.109701,582.926,0.115660,710.250,0.140923,1076.301,0.213552,1910.573,0.379082
0.630,23.976,0.004757,523.608,0.103890,552.471,0.109617,700.630,0.139014,1082.267,0.214736,1936.570,0.384240
0.640,22.015,0.004368,523.664,0.103902,550.566,0.109239,689.661,0.136837,1056.210,0.209565,1975.893,0.392042
0.650,22.074,0.004380,574.962,0.114080,602.238,0.119492,758.350,0.150466,1131.905,0.224584,1985.185,0.393886
0.660,20.607,0.004089,571.565,0.113406,603.267,0.119696,751.104,0.149029,1136.576,0.225511,2015.111,0.399824
0.670,19.980,0.003964,573.906,0.113870,601.397,0.119325,753.343,0.149473,1147.802,0.227738,2032.151,0.403205
0.680,18.886,0.003747,577.870,0.114657,599.179,0.118885,745.346,0.147886,1135.938,0.225385,2055.847,0.407906
0.690,18.423,0.003655,561.513,0.111411,584.799,0.116031,753.327,0.149470,1161.719,0.230500,2091.980,0.415075
