0.000,90.412,0.000025,18741.888,0.005165,149488.128,0.041195,1863656.448,0.513574,3365465.088,0.927432,3628227.456,0.999842
0.010,101.939,0.000028,15295.008,0.004215,127141.776,0.035037,1646867.524,0.453833,3174590.946,0.874832,3576439.728,0.985571
0.020,117.658,0.000032,12185.293,0.003358,99556.248,0.027435,1415585.132,0.390097,2983616.308,0.822205,3509016.024,0.966991
0.030,138.792,0.000038,14441.915,0.003980,81969.767,0.022589,1223926.502,0.337281,2779875.890,0.766059,3409486.736,0.939563
0.040,160.932,0.000044,10252.456,0.002825,71556.161,0.019719,1068305.586,0.294396,2595670.189,0.715297,3299321.404,0.909205
0.050,187.395,0.000052,19665.939,0.005419,67553.249,0.018616,955322.765,0.263261,2402642.929,0.662104,3148564.810,0.867660
0.060,214.261,0.000059,13503.784,0.003721,55408.881,0.015269,834258.737,0.229899,2224999.871,0.613150,3011595.282,0.829915
0.070,240.724,0.000066,15334.131,0.004226,50513.220,0.013920,709483.440,0.195515,2012410.796,0.554566,2852023.762,0.785941
0.080,266.488,0.000073,21832.414,0.006016,49918.330,0.013756,623818.248,0.171908,1857184.163,0.511790,2679724.682,0.738460
0.090,294.623,0.000081,25212.065,0.006948,51292.449,0.014135,554165.111,0.152713,1711535.443,0.471653,2510118.477,0.691721
0.100,316.342,0.000087,31147.828,0.008584,57263.604,0.015780,513025.294,0.141376,1592262.592,0.438785,2359464.018,0.650205
0.110,336.158,0.000093,36531.222,0.010067,60572.213,0.016692,453844.267,0.125067,1453944.917,0.400668,2215499.591,0.610532
0.120,355.824,0.000098,42038.136,0.011585,66778.733,0.018402,445026.367,0.122637,1366089.655,0.376458,2055384.433,0.566409
0.130,378.237,0.000104,47673.298,0.013137,70582.080,0.019451,403532.283,0.111203,1216264.562,0.335170,1881488.433,0.518488
0.140,398.755,0.000110,44406.655,0.012237,66757.147,0.018396,353651.582,0.097457,1103078.692,0.303979,1727258.818,0.475986
0.150,413.965,0.000114,55646.655,0.015335,78966.905,0.021761,343286.911,0.094601,1020125.921,0.281119,1600567.968,0.441074
0.160,431.561,0.000119,55011.660,0.015160,76251.231,0.021013,330826.538,0.091167,965883.718,0.266172,1467973.750,0.404534
0.170,450.749,0.000124,73046.276,0.020130,97252.004,0.026800,332441.108,0.091612,869552.804,0.239625,1291233.552,0.355829
0.180,467.341,0.000129,59445.375,0.016382,81462.895,0.022449,274660.695,0.075689,730597.188,0.201333,1159331.278,0.319481
0.190,477.031,0.000131,62215.752,0.017145,85957.390,0.023688,280111.776,0.077191,717042.346,0.197598,1087544.799,0.299698
0.200,489.289,0.000135,67101.165,0.018491,88047.234,0.024263,270913.667,0.074657,660462.229,0.182006,977591.066,0.269398
0.210,500.344,0.000138,63216.957,0.017421,87171.195,0.024022,248862.208,0.068580,586856.142,0.161722,873558.708,0.240729
0.220,508.697,0.000140,74251.661,0.020462,97972.763,0.026999,257842.865,0.071055,540390.671,0.148917,770738.852,0.212395
0.230,513.825,0.000142,68497.801,0.018876,93713.214,0.025825,239573.895,0.066020,502121.643,0.138371,735856.135,0.202782
0.240,517.852,0.000143,72489.067,0.019976,97497.064,0.026868,237633.824,0.065486,473694.479,0.130537,675114.459,0.186043
0.250,527.859,0.000145,70683.532,0.019478,93044.755,0.025641,227680.990,0.062743,429112.227,0.118252,577320.806,0.159094
0.260,530.544,0.000146,67749.395,0.018670,89820.061,0.024752,207450.428,0.057168,376443.162,0.103738,527815.194,0.145452
0.270,536.071,0.000148,61242.095,0.016877,82437.040,0.022717,197737.592,0.054491,363280.623,0.100110,492111.424,0.135613
0.280,543.812,0.000150,51788.345,0.014271,71032.699,0.019575,179455.866,0.049453,311852.671,0.085938,423033.069,0.116577
0.290,545.500,0.000150,59599.059,0.016424,80907.913,0.022296,188206.086,0.051865,301558.881,0.083102,394305.415,0.108660
0.300,540.906,0.000149,55775.883,0.015370,72839.747,0.020073,161838.465,0.044598,269074.091,0.074150,362334.520,0.099850
0.310,544.278,0.000150,66837.043,0.018418,87983.894,0.024246,176622.426,0.048672,261671.814,0.072110,337556.456,0.093022
0.320,541.812,0.000149,59260.109,0.016330,79036.082,0.021780,160301.286,0.044175,247910.887,0.068318,328574.734,0.090546
0.330,542.001,0.000149,61797.452,0.017030,79975.730,0.022039,163662.226,0.045101,244210.012,0.067298,321659.459,0.088641
0.340,535.327,0.000148,51591.275,0.014217,70658.747,0.019472,153497.545,0.042300,222817.845,0.061403,289743.665,0.079846
0.350,528.518,0.000146,54814.454,0.015105,72069.850,0.019861,153983.888,0.042434,219480.155,0.060483,285978.498,0.078808
0.360,529.497,0.000146,52000.537,0.014330,69516.091,0.019157,143266.325,0.039480,206340.940,0.056862,278214.418,0.076668
0.370,525.560,0.000145,50080.171,0.013801,66943.945,0.018448,139273.306,0.038380,196012.726,0.054016,262467.552,0.072329
0.380,511.347,0.000141,51250.135,0.014123,67447.631,0.018587,136141.287,0.037517,187837.811,0.051763,256870.485,0.070787
0.390,509.303,0.000140,51062.429,0.014071,69354.510,0.019112,140507.052,0.038720,195404.161,0.053848,277646.426,0.076512
0.400,499.143,0.000138,45177.111,0.012450,61551.005,0.016962,132808.858,0.036599,183974.709,0.050698,248009.892,0.068345
0.410,497.044,0.000137,47485.731,0.013086,63465.560,0.017489,131346.454,0.036196,180974.764,0.049872,251228.005,0.069232
0.420,485.460,0.000134,46577.965,0.012836,64015.547,0.017641,135540.070,0.037351,184269.085,0.050780,262981.261,0.072471
0.430,477.591,0.000132,41451.029,0.011423,59028.835,0.016267,126538.832,0.034871,173073.575,0.047694,253537.507,0.069868
0.440,467.856,0.000129,43732.777,0.012052,58852.156,0.016218,120678.418,0.033256,165451.728,0.045594,248805.460,0.068564
0.450,457.387,0.000126,41236.670,0.011364,57619.196,0.015878,116473.517,0.032097,162172.602,0.044690,251466.143,0.069297
0.460,445.399,0.000123,42425.453,0.011691,58013.163,0.015987,123529.797,0.034042,167899.543,0.046269,263399.561,0.072586
0.470,431.020,0.000119,38484.566,0.010605,53249.899,0.014674,108307.161,0.029847,149198.934,0.041115,250735.597,0.069096
0.480,422.937,0.000117,36124.896,0.009955,48983.476,0.013499,108636.377,0.029937,149552.160,0.041213,249541.818,0.068767
0.490,406.674,0.000112,33830.148,0.009323,47016.250,0.012956,100183.825,0.027608,137518.112,0.037896,240768.794,0.066349
0.500,392.819,0.000108,37889.581,0.010441,52364.328,0.014430,109464.254,0.030165,146006.226,0.040235,253658.410,0.069901
0.510,391.115,0.000108,34846.454,0.009603,47313.304,0.013038,96610.434,0.026623,129078.011,0.035570,245332.545,0.067607
0.520,373.385,0.000103,31615.154,0.008712,45280.395,0.012478,96764.645,0.026666,125899.232,0.034694,248890.950,0.068588
0.530,365.742,0.000101,31650.693,0.008722,45463.136,0.012528,99271.484,0.027357,131098.009,0.036127,264756.001,0.072960
0.540,352.481,0.000097,37922.632,0.010450,52473.688,0.014460,107032.031,0.029495,136954.220,0.037741,282248.626,0.077780
0.550,333.623,0.000092,30641.643,0.008444,43411.574,0.011963,95049.599,0.026193,122962.586,0.033885,272697.277,0.075148
0.560,329.224,0.000091,29125.403,0.008026,41360.590,0.011398,88923.761,0.024505,115582.766,0.031852,266320.732,0.073391
0.570,305.059,0.000084,30668.617,0.008451,43890.607,0.012095,95221.853,0.026241,120829.341,0.033297,296653.945,0.081750
0.580,298.674,0.000082,30200.804,0.008323,42715.618,0.011771,91216.002,0.025137,112435.983,0.030984,284974.931,0.078531
0.590,283.584,0.000078,30673.975,0.008453,44045.037,0.012138,93230.440,0.025692,117537.074,0.032390,316267.631,0.087155
