0.000,11.066,0.002196,352.224,0.069886,594.120,0.117881,1833.312,0.363752,3318.720,0.658476,4711.776,0.934876
0.010,11.517,0.002285,552.856,0.109694,776.488,0.154065,1932.808,0.383494,3269.098,0.648631,4555.140,0.903798
0.020,12.043,0.002389,678.508,0.134625,888.448,0.176279,1919.220,0.380798,3139.608,0.622938,4401.084,0.873231
0.030,12.860,0.002552,815.623,0.161830,992.057,0.196837,1972.976,0.391463,3091.786,0.613450,4227.218,0.838734
0.040,13.597,0.002698,916.380,0.181821,1105.710,0.219387,2021.756,0.401142,3069.747,0.609077,4112.376,0.815948
0.050,14.364,0.002850,1092.830,0.216831,1267.123,0.251413,2071.771,0.411066,2948.497,0.585019,3913.429,0.776474
0.060,14.856,0.002948,1189.213,0.235955,1354.057,0.268662,2079.539,0.412607,2917.925,0.578953,3811.520,0.756254
0.070,16.182,0.003211,1189.713,0.236054,1340.076,0.265888,2054.380,0.407615,2829.206,0.561350,3635.469,0.721323
0.080,17.656,0.003503,1175.210,0.233177,1309.131,0.259748,1918.030,0.380562,2592.066,0.514299,3368.713,0.668395
0.090,17.955,0.003562,1258.681,0.249738,1387.563,0.275310,1952.953,0.387491,2583.221,0.512544,3275.282,0.649858
0.100,19.559,0.003881,1186.663,0.235449,1311.031,0.260125,1844.702,0.366012,2433.506,0.482838,3085.433,0.612189
0.110,19.892,0.003947,1222.899,0.242639,1334.955,0.264872,1823.549,0.361815,2388.499,0.473909,3044.960,0.604159
0.120,20.696,0.004106,1269.386,0.251862,1360.520,0.269944,1794.342,0.356020,2279.422,0.452266,2858.635,0.567190
0.130,22.007,0.004366,1208.853,0.239852,1293.411,0.256629,1699.525,0.337207,2140.236,0.424650,2690.012,0.533733
0.140,22.365,0.004437,1250.310,0.248077,1338.499,0.265575,1730.134,0.343281,2109.372,0.418526,2619.822,0.519806
0.150,22.691,0.004502,1229.350,0.243919,1305.975,0.259122,1674.855,0.332313,2053.389,0.407418,2551.155,0.506182
0.160,23.588,0.004680,1198.088,0.237716,1265.786,0.251148,1592.510,0.315974,1972.933,0.391455,2440.977,0.484321
0.170,24.141,0.004790,1195.832,0.237268,1265.961,0.251183,1577.582,0.313012,1918.984,0.380751,2339.504,0.464187
0.180,24.676,0.004896,1150.517,0.228277,1223.604,0.242779,1521.629,0.301911,1827.189,0.362538,-nan,-nan
0.190,25.108,0.004982,1170.956,0.232333,1234.187,0.244878,1484.875,0.294618,1762.199,0.349643,2196.618,0.435837
0.200,25.619,0.005083,1103.216,0.218892,1163.230,0.230800,1440.140,0.285742,1706.981,0.338687,2130.876,0.422793
0.210,26.455,0.005249,1036.300,0.205615,1097.798,0.217817,1354.110,0.268673,1616.970,0.320827,1988.372,0.394518
0.220,26.141,0.005187,1084.349,0.215149,1144.696,0.227122,1382.177,0.274242,1634.553,0.324316,2031.870,0.403149
0.230,26.443,0.005247,1044.753,0.207292,1106.382,0.219520,1331.599,0.264206,1568.918,0.311293,1946.096,0.386130
0.240,26.753,0.005308,1081.609,0.214605,1145.224,0.227227,1381.403,0.274088,1623.524,0.322128,2002.094,0.397241
0.250,27.097,0.005376,1013.432,0.201078,1071.796,0.212658,1294.771,0.256899,1523.333,0.302249,1918.607,0.380676
0.260,27.300,0.005417,1013.539,0.201099,1061.010,0.210518,1283.685,0.254699,1531.879,0.303944,1943.005,0.385517
0.270,27.517,0.005460,1009.680,0.200333,1064.675,0.211245,1286.237,0.255206,1530.368,0.303644,1900.688,0.377121
0.280,27.434,0.005443,1028.372,0.204042,1077.890,0.213867,1277.576,0.253487,1512.031,0.300006,1900.433,0.377070
0.290,27.839,0.005524,967.301,0.191925,1021.802,0.202738,1229.119,0.243873,1452.417,0.288178,1837.756,0.364634
0.300,28.158,0.005587,970.396,0.192539,1023.087,0.202993,1217.120,0.241492,1433.545,0.284434,1810.114,0.359150
0.310,28.186,0.005592,929.975,0.184519,986.121,0.195659,1183.617,0.234845,1395.351,0.276855,1763.871,0.349974
0.320,28.402,0.005635,916.111,0.181768,978.289,0.194105,1184.720,0.235064,1397.346,0.277251,1789.548,0.355069
0.330,28.821,0.005718,883.765,0.175350,945.081,0.187516,1155.774,0.229320,1385.944,0.274989,1755.451,0.348304
0.340,29.228,0.005799,855.684,0.169778,908.166,0.180192,1099.055,0.218067,1330.460,0.263980,1731.348,0.343521
0.350,29.192,0.005792,814.145,0.161537,864.599,0.171548,1054.054,0.209138,1267.488,0.251486,1657.795,0.328928
0.360,28.608,0.005676,854.120,0.169468,909.846,0.180525,1097.953,0.217848,1299.733,0.257884,1680.978,0.333527
0.370,28.771,0.005709,847.517,0.168158,897.083,0.177993,1107.267,0.219696,1311.903,0.260298,1687.296,0.334781
0.380,28.580,0.005671,827.269,0.164141,875.637,0.173737,1055.181,0.209361,1258.745,0.249751,1652.409,0.327859
0.390,29.238,0.005801,761.964,0.151183,804.539,0.159631,989.502,0.196330,1196.074,0.237316,1602.041,0.317865
0.400,28.951,0.005744,767.337,0.152249,816.809,0.162065,1008.609,0.200121,1215.728,0.241216,1600.147,0.317489
0.410,28.836,0.005721,765.227,0.151831,818.290,0.162359,1002.039,0.198817,1188.927,0.235898,1590.846,0.315644
0.420,28.687,0.005692,769.973,0.152772,826.275,0.163943,1013.811,0.201153,1205.964,0.239279,1585.397,0.314563
0.430,29.197,0.005793,720.467,0.142950,770.205,0.152818,958.883,0.190255,1149.243,0.228024,1539.557,0.305468
0.440,28.486,0.005652,720.245,0.142906,766.269,0.152038,947.607,0.188017,1127.564,0.223723,1503.721,0.298357
0.450,28.993,0.005753,673.129,0.133557,718.551,0.142570,900.177,0.178607,1079.462,0.214179,1463.975,0.290471
0.460,28.172,0.005590,720.895,0.143035,762.217,0.151233,934.978,0.185512,1128.636,0.223936,1533.290,0.304224
0.470,28.106,0.005577,699.804,0.138850,743.777,0.147575,912.119,0.180976,1079.844,0.214255,1504.608,0.298533
0.480,28.253,0.005606,673.574,0.133646,719.110,0.142681,886.111,0.175816,1054.562,0.209238,1471.009,0.291867
0.490,28.256,0.005606,663.762,0.131699,706.807,0.140239,874.235,0.173459,1052.521,0.208834,1485.438,0.294730
0.500,27.708,0.005498,656.230,0.130204,710.120,0.140897,868.939,0.172409,1032.187,0.204799,1430.296,0.283789
