0.000,16.498,0.003273,543.168,0.107771,647.376,0.128448,1131.336,0.224471,1870.032,0.371038,3226.056,0.640090
0.010,16.649,0.003303,817.560,0.162214,917.014,0.181947,1358.190,0.269482,2019.980,0.400790,3319.884,0.658707
0.020,16.663,0.003306,965.240,0.191516,1062.851,0.210883,1489.601,0.295556,2108.176,0.418289,3358.907,0.666450
0.030,17.098,0.003392,1099.728,0.218200,1189.614,0.236035,1571.582,0.311822,2137.170,0.424042,3347.077,0.664103
0.040,17.704,0.003513,1204.617,0.239011,1282.581,0.254480,1647.461,0.326877,2177.570,0.432058,3312.689,0.657280
0.050,17.769,0.003526,1341.553,0.266181,1420.892,0.281923,1762.430,0.349689,2264.867,0.449378,3336.521,0.662008
0.060,18.003,0.003572,1380.062,0.273822,1451.505,0.287997,1790.672,0.355292,2296.224,0.455600,3337.584,0.662219
0.070,18.468,0.003664,1504.147,0.298442,1570.330,0.311573,1880.220,0.373060,2354.825,0.467227,3333.693,0.661447
0.080,18.646,0.003700,1590.641,0.315603,1664.017,0.330162,1938.589,0.384641,2376.391,0.471506,3328.309,0.660379
0.090,19.355,0.003840,1564.373,0.310391,1628.330,0.323081,1914.365,0.379834,2352.668,0.466799,3290.147,0.652807
0.100,19.080,0.003786,1600.636,0.317587,1663.734,0.330106,1937.554,0.384435,2373.238,0.470881,3292.664,0.653306
0.110,20.092,0.003987,1595.536,0.316575,1656.907,0.328751,1901.997,0.377380,2297.415,0.455836,3187.798,0.632500
0.120,20.730,0.004113,1578.761,0.313246,1638.295,0.325058,1875.336,0.372091,2292.987,0.454958,3146.871,0.624379
0.130,20.605,0.004088,1591.771,0.315828,1648.926,0.327168,1892.123,0.375421,2274.843,0.451358,3145.544,0.624116
0.140,21.363,0.004239,1620.499,0.321528,1671.580,0.331663,1886.081,0.374222,2228.181,0.442099,3046.608,0.604486
0.150,21.653,0.004296,1602.995,0.318055,1652.332,0.327844,1858.656,0.368781,2230.013,0.442463,3053.417,0.605837
0.160,22.194,0.004404,1558.538,0.309234,1609.144,0.319275,1827.738,0.362646,2183.104,0.433156,2984.876,0.592237
0.170,22.019,0.004369,1561.822,0.309885,1616.607,0.320755,1821.460,0.361401,2155.212,0.427621,2916.969,0.578764
