ES,DPE,DPA,MIP,ES,DPE,DPA,MIP
0.023520,0.015143,0.000331,1870587.601000
2270618.873000,2270618.873000,2270656.525000,0.000263
1,1.000000,0.976000,1.000000
0,0.000000,0.000017,-1.000000
