ES,DPE,DPA,MIP,ES,DPE,DPA,MIP
3.083001,2.062457,0.002272,383542.956000
2608381.230000,2608381.230000,2608607.879000,15450.642151
1,1.000000,0.892000,0.998000
0,0.000000,0.000087,-0.994077
