ES,DPE,DPA,MIP,ES,DPE,DPA,MIP
0.290378,0.122995,0.001059,1744687.085243
2421706.563000,2421706.563000,2421786.212000,1099442.424909
1,1.000000,0.953000,0.789000
0,0.000000,0.000033,-0.546005
