ES,DPE,DPA,MIP,ES,DPE,DPA,MIP
3.448042,1.792557,0.002500,1954130.466811
6080630.741000,6080630.741000,6089320.315000,2140031.054687
1,1.000000,0.943000,0.800000
0,0.000000,0.001429,-0.648058
