ES,DPE,DPA,MIP,ES,DPE,DPA,MIP
0.022909,0.015800,0.000365,4202822.950000
4876987.029000,4876987.029000,4878435.604000,0.000254
1,1.000000,0.985000,1.000000
0,0.000000,0.000297,-1.000000
