ES,DPE,DPA,MIP,ES,DPE,DPA,MIP
0.274726,0.120960,0.000986,4398417.479918
5370665.605000,5370665.605000,5376753.165000,2290112.358568
1,1.000000,0.954000,0.792000
0,0.000000,0.001133,-0.573589
