ES,DPE,DPA,MIP,ES,DPE,DPA,MIP
0.236961,0.155292,0.000929,1225877.697023
2355950.260000,2355950.260000,2356172.840000,138607.115263
1,1.000000,0.886000,0.972000
0,0.000000,0.000094,-0.941167
