ES,DPE,DPA,MIP,ES,DPE,DPA,MIP
3.527495,1.440281,0.002782,742399.624466
2653269.575000,2653269.575000,2653363.496000,722336.833325
1,1.000000,0.944000,0.859000
0,0.000000,0.000035,-0.727756
