ES,DPE,DPA,MIP,ES,DPE,DPA,MIP
0.223127,0.178350,0.000842,2643048.643024
5635956.734000,5635956.734000,5657461.431000,335901.870382
1,1.000000,0.816000,0.975000
0,0.000000,0.003816,-0.940400
